IDADE;RENDA_ANUAL;MORADIA;TEMPO_DE_SERVICO;MOTIVO_EMPRESTIMO;SCORE_CREDITO;VALOR_EMPRESTIMO;TAXA_DE_JUROS;SITUACAO_INADIMPLENCIA;COMPROMETIMENTO_DA_RENDA;HISTORICO_DE_INADIMPLENCIA;HISTORICO_DE_CREDITO
35;30000;hipoteca;3;quitacao_debitos;A;2975;5.99;0;0.1;n;5
23;30000;alugada;3;uso_pessoal;B;10000;11.48;1;0.33;n;4
31;31000;alugada;5;uso_pessoal;A;7500;7.49;0;0.24;n;9
22;27996;hipoteca;4;saude;D;3250;15.21;1;0.12;n;2
28;76500;hipoteca;12;saude;B;10000;12.42;0;0.13;n;7
26;59497;propria;2;saude;E;7000;17.88;1;0.1;n;2
24;49920;alugada;0;saude;C;7200;13.06;0;0.14;s;3
27;114000;hipoteca;7;educacao;C;20000;13.06;0;0.18;s;8
26;80000;propria;5;uso_pessoal;C;7000;13.22;0;0.09;s;2
35;58570;hipoteca;8;reforma;A;11000;7.88;0;0.19;n;9
28;27504;propria;4;uso_pessoal;B;2000;11.12;0;0.07;n;8
29;57996;hipoteca;6;educacao;C;20475;12.72;0;0.35;n;10
30;90000;hipoteca;0;reforma;C;5000;12.87;0;0.06;s;10
36;138000;hipoteca;0;empreendimento;C;10000;13.98;0;0.07;n;12
30;90000;alugada;3;saude;C;12000;12.29;0;0.13;n;5
24;114000;hipoteca;2;quitacao_debitos;B;15000;9.76;0;0.13;n;3
25;62900;hipoteca;9;saude;D;8825;15.7;1;0.12;s;3
40;83000;alugada;3;reforma;D;23000;12.36;1;0.28;s;11
25;39000;alugada;9;saude;D;7500;15.62;1;0.19;s;2
28;33000;alugada;2;uso_pessoal;A;6000;7.9;0;0.18;n;6
38;53712;hipoteca;7;empreendimento;C;4000;13.43;0;0.07;s;12
23;50400;hipoteca;7;educacao;B;2500;10.99;0;0.05;n;4
27;25000;alugada;4;uso_pessoal;D;8000;14.84;1;0.32;s;7
31;112000;alugada;1;empreendimento;A;18500;7.51;0;0.17;n;7
32;28800;alugada;4;uso_pessoal;E;14500;16.7;1;0.5;n;10
29;55000;hipoteca;13;saude;C;8000;13.72;0;0.15;n;9
40;110000;hipoteca;14;uso_pessoal;B;5000;11.49;0;0.05;n;14
27;100000;alugada;0;empreendimento;B;15000;11.58;0;0.15;n;10
30;42000;propria;7;educacao;A;1200;6.62;0;0.03;n;8
37;42500;alugada;1;saude;A;3600;7.88;0;0.08;n;12
23;96000;alugada;1;saude;C;20000;13.04;0;0.21;n;3
25;62165;alugada;2;saude;D;10800;15.65;1;0.15;s;4
27;125000;hipoteca;7;educacao;A;9000;7.51;0;0.07;n;6
23;44000;alugada;2;saude;C;6000;14.22;0;0.14;s;4
23;39000;alugada;1;uso_pessoal;B;12000;10.99;1;0.31;n;2
27;70000;hipoteca;11;quitacao_debitos;A;1000;6.54;0;0.01;n;5
38;81000;propria;4;educacao;B;7000;9.99;0;0.09;n;11
23;56000;hipoteca;4;quitacao_debitos;C;13600;15.23;0;0.24;s;4
31;53088;alugada;0;uso_pessoal;A;6000;6.54;0;0.11;n;9
26;51000;hipoteca;10;quitacao_debitos;D;13000;15.33;1;0.25;s;2
35;69000;alugada;5;quitacao_debitos;D;6400;16.77;1;0.09;s;8
25;50000;hipoteca;0;empreendimento;A;2600;6.03;0;0.05;n;3
22;72000;propria;1;empreendimento;B;15000;10.25;0;0.21;n;4
24;74700;hipoteca;4;empreendimento;B;19750;11.12;0;0.26;n;3
26;110000;alugada;0;quitacao_debitos;A;2100;7.12;0;0.02;n;2
23;55000;hipoteca;7;quitacao_debitos;A;7500;7.51;0;0.14;n;4
30;36000;hipoteca;7;saude;B;15000;11.83;0;0.42;n;5
26;125000;hipoteca;10;uso_pessoal;A;10200;7.49;0;0.08;n;4
22;24500;alugada;3;saude;B;4800;10.65;0;0.2;n;2
30;36000;hipoteca;3;reforma;B;2400;10.65;0;0.07;n;10
25;46800;alugada;9;saude;A;5000;6.76;0;0.11;n;3
26;33000;alugada;2;saude;B;5000;12.69;0;0.15;n;4
24;37004;alugada;2;empreendimento;D;5500;15.05;1;0.15;n;4
24;47000;hipoteca;4;reforma;A;6000;7.66;0;0.13;n;3
22;43000;alugada;6;uso_pessoal;B;13500;10.95;1;0.31;n;3
34;108000;hipoteca;4;quitacao_debitos;G;25000;20.03;1;0.23;n;8
27;102000;hipoteca;9;uso_pessoal;A;6000;7.49;0;0.06;n;9
34;26000;propria;0;saude;A;3000;8.49;0;0.12;n;9
25;73000;hipoteca;8;quitacao_debitos;C;3500;13.23;0;0.05;n;2
27;70000;propria;2;reforma;B;2250;10.36;0;0.03;n;7
28;30422;propria;12;uso_pessoal;A;5000;8.49;0;0.16;n;9
26;85000;hipoteca;10;quitacao_debitos;C;4650;13.49;0;0.05;s;3
23;39000;alugada;1;quitacao_debitos;D;6000;15.99;1;0.15;s;3
25;80000;hipoteca;2;saude;A;5000;7.51;0;0.06;n;3
24;55000;alugada;8;reforma;A;20000;6.91;1;0.36;n;2
21;45176;alugada;1;saude;B;12000;11.49;0;0.27;n;3
24;59964;hipoteca;0;quitacao_debitos;B;1275;10.99;1;0.02;n;4
26;67000;alugada;4;saude;C;2400;12.99;0;0.04;s;2
22;30000;alugada;0;empreendimento;B;3600;12.21;0;0.12;n;3
23;36000;alugada;3;empreendimento;C;15000;13.49;1;0.42;s;3
22;46000;alugada;7;uso_pessoal;C;14100;14.26;1;0.31;n;2
24;49500;alugada;3;educacao;B;14500;11.49;1;0.29;n;3
36;15000;propria;2;uso_pessoal;C;5000;13.92;1;0.33;s;15
37;38400;hipoteca;4;empreendimento;A;7000;7.9;0;0.18;n;13
29;62000;hipoteca;14;educacao;E;9600;18.39;0;0.15;n;10
28;71000;hipoteca;4;uso_pessoal;A;12000;8.49;0;0.17;n;9
32;78000;alugada;0;empreendimento;C;13000;12.87;0;0.17;s;10
31;68000;hipoteca;2;quitacao_debitos;B;18000;10.0;0;0.26;n;7
24;60000;hipoteca;8;educacao;A;10000;6.03;0;0.17;n;3
35;67500;alugada;3;saude;B;10000;10.65;0;0.15;n;7
24;94000;hipoteca;4;educacao;B;25000;11.49;0;0.27;n;4
34;54600;alugada;2;saude;A;2500;7.88;0;0.05;n;8
24;133000;hipoteca;8;reforma;B;3000;11.99;0;0.02;n;4
27;31200;hipoteca;1;reforma;A;7500;7.74;0;0.24;n;8
25;39000;propria;3;saude;B;3600;11.86;0;0.09;n;2
26;39000;hipoteca;10;empreendimento;A;9500;6.91;0;0.24;n;3
25;115731;hipoteca;3;reforma;A;7200;7.14;0;0.06;n;4
22;54000;alugada;2;educacao;B;20000;9.91;1;0.37;n;4
24;68900;hipoteca;2;reforma;B;19500;11.83;0;0.28;n;2
29;32000;alugada;1;uso_pessoal;D;6525;16.07;1;0.2;s;9
24;65000;hipoteca;3;educacao;A;8000;5.99;0;0.12;n;2
24;35000;alugada;1;saude;C;4500;12.87;0;0.13;s;3
33;50000;hipoteca;14;quitacao_debitos;D;10000;16.89;1;0.2;n;7
27;30000;alugada;1;uso_pessoal;A;7200;7.29;0;0.24;n;7
25;43500;hipoteca;2;reforma;A;9000;9.63;0;0.21;n;4
26;131000;alugada;10;reforma;C;4000;12.84;0;0.03;s;3
28;64049;hipoteca;7;uso_pessoal;B;20000;12.69;0;0.31;n;8
23;31800;alugada;7;uso_pessoal;C;9600;13.48;1;0.3;s;3
31;55680;hipoteca;7;empreendimento;C;4000;12.73;0;0.07;n;7
24;130000;hipoteca;0;reforma;C;15000;14.26;0;0.12;s;4
22;21600;alugada;1;educacao;D;2400;16.29;1;0.11;n;4
26;60996;alugada;6;reforma;C;3000;12.22;0;0.05;s;4
27;108000;alugada;4;quitacao_debitos;B;6000;10.65;0;0.06;n;7
39;70000;alugada;1;reforma;A;6000;8.94;0;0.09;n;12
22;24432;alugada;0;educacao;B;2000;11.36;0;0.08;n;4
28;92000;hipoteca;12;empreendimento;F;24500;18.3;0;0.27;n;7
24;90000;alugada;6;reforma;D;15000;17.27;0;0.17;s;4
28;38000;alugada;12;uso_pessoal;A;3200;9.63;0;0.08;n;6
25;17352;alugada;0;uso_pessoal;B;2500;12.53;0;0.14;n;4
29;27000;alugada;4;empreendimento;C;7000;13.72;0;0.26;n;7
24;50004;alugada;5;educacao;A;4000;7.88;0;0.08;n;2
33;56000;alugada;1;educacao;A;6500;6.76;0;0.12;n;6
21;30000;alugada;3;empreendimento;C;5000;13.92;0;0.17;n;4
22;58000;alugada;6;educacao;B;1000;11.26;0;0.02;n;3
23;57850;hipoteca;8;educacao;B;4000;10.99;0;0.07;n;2
28;55000;propria;13;uso_pessoal;A;18000;7.9;0;0.33;n;6
26;136000;alugada;2;uso_pessoal;C;12000;14.72;0;0.09;s;2
25;54996;hipoteca;0;empreendimento;A;10000;8.94;0;0.18;n;2
22;110000;hipoteca;7;educacao;C;20000;12.41;0;0.18;n;2
25;140000;hipoteca;3;saude;B;8000;11.71;0;0.06;n;2
23;75000;hipoteca;2;empreendimento;E;19600;15.13;0;0.26;n;3
23;32000;alugada;0;reforma;C;7000;14.26;1;0.22;n;4
22;44400;alugada;1;uso_pessoal;C;11775;13.49;0;0.27;s;4
29;60000;alugada;2;saude;A;14000;7.51;0;0.23;n;8
25;77000;alugada;2;quitacao_debitos;A;3500;7.9;0;0.05;n;4
27;19200;alugada;2;uso_pessoal;B;5000;12.53;1;0.26;n;7
29;59000;alugada;3;educacao;A;6000;7.88;0;0.1;n;9
26;56000;alugada;6;reforma;C;8150;12.87;0;0.15;n;4
26;60000;alugada;2;saude;C;8000;13.61;0;0.13;n;4
33;49000;alugada;6;saude;B;7200;12.42;0;0.15;n;7
24;78400;hipoteca;5;empreendimento;C;17400;13.48;0;0.22;n;2
22;18000;alugada;0;reforma;A;3600;6.91;1;0.2;n;3
30;54000;hipoteca;3;educacao;C;5000;12.61;1;0.09;s;10
22;100000;hipoteca;3;empreendimento;B;12000;11.11;0;0.12;n;3
22;50004;alugada;5;uso_pessoal;D;5300;14.42;0;0.11;s;2
31;106000;hipoteca;3;saude;B;6000;10.99;0;0.06;n;7
22;48000;hipoteca;2;saude;B;9600;11.86;0;0.2;n;2
35;80308;hipoteca;3;quitacao_debitos;A;12000;7.88;0;0.15;n;10
25;63000;alugada;0;quitacao_debitos;B;1500;12.42;0;0.02;n;4
22;40000;alugada;0;quitacao_debitos;B;7000;10.65;0;0.17;n;2
23;34884;alugada;3;educacao;A;2000;6.92;0;0.06;n;2
23;120000;alugada;7;uso_pessoal;A;18400;8.9;0;0.15;n;2
29;71000;alugada;1;reforma;C;12000;13.16;0;0.17;s;5
30;51000;alugada;14;uso_pessoal;B;4800;12.69;0;0.09;n;10
33;99996;hipoteca;14;uso_pessoal;B;6000;11.11;0;0.06;n;7
23;65500;alugada;2;quitacao_debitos;C;20000;13.22;1;0.31;n;2
21;20004;alugada;2;educacao;B;3000;10.37;0;0.15;n;3
26;62000;hipoteca;1;quitacao_debitos;A;8400;6.62;0;0.14;n;4
29;33000;alugada;0;educacao;C;6000;15.23;0;0.18;n;6
29;28800;alugada;1;empreendimento;A;1400;7.9;0;0.05;n;5
35;88000;hipoteca;4;uso_pessoal;D;10000;14.11;1;0.11;s;6
26;22440;propria;10;empreendimento;B;4750;11.86;0;0.21;n;4
23;69000;alugada;7;saude;A;6000;7.88;0;0.09;n;2
22;33996;alugada;1;quitacao_debitos;B;8000;10.51;1;0.24;n;3
28;92000;hipoteca;5;empreendimento;A;6000;6.76;0;0.07;n;9
22;75000;hipoteca;6;educacao;B;14825;12.69;0;0.2;n;3
24;65000;hipoteca;7;empreendimento;A;1525;5.42;0;0.02;n;3
22;25200;alugada;7;saude;D;7500;14.96;1;0.3;n;3
21;49000;alugada;4;empreendimento;D;6000;15.99;1;0.12;n;4
32;96000;hipoteca;9;empreendimento;A;7000;6.62;0;0.07;n;6
31;90000;hipoteca;3;empreendimento;C;16500;12.61;0;0.18;n;6
28;50000;alugada;2;saude;D;2000;16.89;1;0.04;n;7
22;30004;alugada;6;saude;B;6600;10.33;0;0.22;n;2
38;36500;alugada;3;educacao;A;12000;7.51;1;0.33;n;11
24;62677;hipoteca;2;saude;B;6000;10.2;0;0.1;n;2
24;20000;alugada;0;saude;C;8000;12.41;1;0.4;s;4
23;16000;hipoteca;3;quitacao_debitos;C;2275;13.06;0;0.14;s;4
23;79000;hipoteca;2;educacao;A;3200;7.88;0;0.04;n;2
23;40000;hipoteca;6;uso_pessoal;B;7200;11.11;0;0.18;n;2
26;125000;alugada;1;saude;C;11000;12.98;0;0.09;s;4
31;41196;alugada;1;empreendimento;A;7200;7.9;0;0.17;n;7
28;47000;hipoteca;5;reforma;B;9000;12.42;0;0.19;n;8
24;32500;alugada;4;saude;C;14000;14.17;1;0.43;n;2
32;83000;hipoteca;1;educacao;A;10000;8.0;0;0.12;n;5
22;39300;hipoteca;5;educacao;D;5325;14.59;0;0.14;s;3
24;42200;alugada;5;saude;A;4450;9.32;0;0.11;n;4
22;36000;hipoteca;6;quitacao_debitos;A;10000;5.42;0;0.28;n;3
23;24000;alugada;4;quitacao_debitos;B;5000;10.62;0;0.21;n;4
27;82000;hipoteca;3;empreendimento;A;10000;6.92;0;0.12;n;9
34;58650;hipoteca;7;saude;G;12000;20.17;1;0.17;s;10
24;85500;hipoteca;8;educacao;B;20675;10.0;0;0.24;n;2
27;53321;alugada;11;saude;D;9000;15.58;1;0.17;s;7
26;97000;hipoteca;4;saude;C;6000;13.61;0;0.06;n;3
29;69996;alugada;0;educacao;B;2400;11.11;0;0.03;n;6
26;50000;propria;10;empreendimento;A;9825;7.9;0;0.2;n;4
38;108000;hipoteca;7;empreendimento;A;4000;7.74;0;0.04;n;11
25;49000;hipoteca;9;uso_pessoal;A;7000;6.99;0;0.14;n;3
33;70000;hipoteca;2;quitacao_debitos;A;3700;5.99;0;0.05;n;6
29;50000;hipoteca;11;reforma;C;4000;10.78;0;0.08;n;5
21;36000;alugada;5;uso_pessoal;B;10000;11.48;0;0.28;n;4
22;79000;hipoteca;6;educacao;B;10000;10.99;0;0.13;n;2
25;25000;propria;4;saude;C;17500;14.22;0;0.7;n;2
32;125000;hipoteca;3;empreendimento;B;21000;11.71;0;0.17;n;10
29;36000;alugada;13;saude;A;12000;7.49;1;0.33;n;10
25;42900;alugada;9;saude;A;9000;6.76;0;0.21;n;4
21;70000;hipoteca;3;educacao;A;9800;7.14;0;0.14;n;4
24;110000;hipoteca;8;uso_pessoal;A;27300;7.51;0;0.25;n;3
27;55000;hipoteca;0;quitacao_debitos;A;11000;5.42;0;0.2;n;9
31;59500;alugada;1;saude;B;6000;11.71;1;0.09;n;6
25;56000;hipoteca;7;reforma;B;2000;11.49;1;0.04;n;3
25;87000;propria;5;educacao;D;5500;14.61;0;0.06;n;2
23;45000;hipoteca;1;saude;B;7200;11.86;0;0.16;n;2
24;84000;hipoteca;9;empreendimento;B;25000;11.26;0;0.3;n;4
25;74000;alugada;3;empreendimento;F;10000;18.43;1;0.14;s;3
27;82000;hipoteca;11;uso_pessoal;A;10000;7.51;0;0.12;n;9
28;82300;alugada;3;empreendimento;A;3600;9.63;0;0.04;n;6
22;81960;alugada;6;uso_pessoal;A;9600;7.29;0;0.12;n;2
26;65000;hipoteca;4;educacao;B;5000;11.89;0;0.08;n;4
25;110000;hipoteca;2;reforma;A;15000;7.88;0;0.14;n;2
24;58650;alugada;4;saude;D;9500;16.49;1;0.14;n;3
23;42720;alugada;1;educacao;D;10000;16.89;1;0.23;s;4
32;50000;hipoteca;0;saude;A;5000;8.59;0;0.1;n;9
25;68000;hipoteca;2;empreendimento;C;6500;12.99;0;0.1;s;3
34;68000;hipoteca;1;educacao;C;15000;11.78;0;0.22;n;5
23;51000;hipoteca;7;saude;A;10000;7.14;0;0.2;n;2
23;69996;hipoteca;7;empreendimento;A;3000;6.39;0;0.04;n;4
31;51500;alugada;6;reforma;D;19000;14.83;1;0.37;n;10
33;60000;alugada;3;uso_pessoal;A;9000;8.49;0;0.15;n;5
22;60000;alugada;0;educacao;C;7200;12.87;0;0.12;s;3
21;29664;hipoteca;5;quitacao_debitos;C;5000;13.57;1;0.17;s;4
36;42000;hipoteca;11;uso_pessoal;B;7800;12.53;0;0.19;n;13
24;62000;alugada;8;uso_pessoal;A;8850;6.62;0;0.14;n;3
29;31000;hipoteca;1;quitacao_debitos;A;9950;7.9;0;0.32;n;6
28;54000;alugada;2;educacao;D;10000;16.49;1;0.19;s;7
25;39996;alugada;2;quitacao_debitos;C;5000;13.72;0;0.13;n;2
27;70000;hipoteca;7;empreendimento;D;8000;16.0;0;0.11;n;10
23;33000;alugada;0;quitacao_debitos;A;3725;6.54;0;0.11;n;2
31;32400;hipoteca;14;reforma;A;3000;7.49;0;0.09;n;10
30;63830;hipoteca;2;reforma;E;15000;17.99;0;0.23;n;5
26;51600;alugada;10;educacao;B;14000;10.37;1;0.27;n;2
28;140000;alugada;11;reforma;C;25000;13.11;0;0.18;s;7
29;40000;alugada;2;empreendimento;D;7000;14.91;1;0.17;s;8
23;90000;alugada;7;educacao;B;10000;12.69;0;0.11;n;4
24;46800;hipoteca;6;quitacao_debitos;A;12000;6.99;0;0.26;n;2
24;40000;alugada;3;empreendimento;A;7000;7.88;0;0.17;n;4
23;51000;alugada;7;uso_pessoal;A;17000;8.49;1;0.33;n;4
26;66000;alugada;10;empreendimento;C;6000;13.49;1;0.09;s;2
31;110000;hipoteca;5;empreendimento;D;5000;14.96;0;0.05;s;9
26;40000;alugada;0;quitacao_debitos;B;12000;9.99;0;0.3;n;3
29;78200;alugada;5;saude;B;23500;11.36;0;0.3;n;8
21;52000;hipoteca;5;educacao;C;7000;13.47;0;0.13;n;3
26;90000;alugada;1;quitacao_debitos;B;7200;9.91;0;0.08;n;2
40;53000;alugada;4;saude;A;4500;6.03;0;0.08;n;16
26;27983;hipoteca;7;empreendimento;A;6000;7.88;0;0.21;n;3
29;41000;hipoteca;0;saude;A;3800;7.51;1;0.09;n;9
27;29120;alugada;2;saude;B;4000;10.75;0;0.14;n;8
22;59000;alugada;2;quitacao_debitos;F;12000;17.58;1;0.2;n;4
29;40000;alugada;2;quitacao_debitos;B;6000;11.14;0;0.15;n;6
25;50000;alugada;3;educacao;D;4000;14.61;0;0.08;n;2
28;125000;hipoteca;8;saude;B;8000;11.14;0;0.06;n;6
24;60000;hipoteca;8;uso_pessoal;C;9600;12.99;0;0.16;n;2
30;30000;hipoteca;1;empreendimento;A;10000;6.99;0;0.33;n;5
24;51000;alugada;7;uso_pessoal;D;9600;15.31;0;0.19;s;4
34;58800;hipoteca;3;reforma;E;17000;17.74;1;0.29;n;10
29;107000;hipoteca;3;uso_pessoal;B;25000;10.99;0;0.23;n;5
25;30000;hipoteca;3;reforma;A;12000;5.99;1;0.4;n;4
23;48000;hipoteca;3;empreendimento;B;12000;11.36;0;0.25;n;3
29;78996;alugada;0;reforma;D;15000;15.7;1;0.19;s;7
21;20000;alugada;4;saude;B;8000;12.21;1;0.4;n;4
25;132000;alugada;4;reforma;C;10000;12.84;0;0.08;s;3
26;50004;alugada;3;empreendimento;C;15000;13.72;0;0.3;s;4
22;34000;alugada;1;empreendimento;C;6500;13.22;1;0.19;n;4
31;40000;hipoteca;5;reforma;A;14000;6.03;0;0.35;n;7
28;54000;hipoteca;12;quitacao_debitos;A;11500;7.88;0;0.21;n;6
24;50000;hipoteca;2;reforma;A;7000;5.42;0;0.14;n;3
25;55000;alugada;0;quitacao_debitos;C;8575;14.65;0;0.16;n;3
22;76000;alugada;6;educacao;B;7000;11.12;0;0.09;n;2
32;47004;alugada;7;reforma;C;12000;12.53;1;0.26;n;5
21;16000;alugada;2;empreendimento;D;1000;15.65;1;0.06;s;3
25;33000;alugada;0;quitacao_debitos;E;13650;16.35;1;0.41;n;4
26;12000;propria;2;reforma;A;6100;7.51;1;0.51;n;4
29;48000;hipoteca;6;quitacao_debitos;C;15000;13.98;0;0.31;n;10
23;42000;hipoteca;0;uso_pessoal;D;6000;16.77;0;0.14;n;3
22;90000;propria;6;empreendimento;A;7000;7.14;0;0.08;n;4
23;69000;hipoteca;0;educacao;B;8000;10.95;0;0.12;n;2
24;32400;alugada;1;saude;C;7000;13.98;0;0.22;s;2
27;43000;propria;11;educacao;A;15000;7.51;0;0.35;n;5
31;41000;alugada;1;educacao;D;5000;16.07;1;0.12;n;9
22;48400;alugada;6;empreendimento;C;12000;14.65;1;0.25;s;3
25;115200;alugada;0;reforma;B;24250;11.36;0;0.21;n;2
23;50000;alugada;0;educacao;A;8000;7.49;0;0.16;n;4
23;62000;hipoteca;1;saude;A;10000;7.9;0;0.16;n;3
23;63000;hipoteca;7;educacao;A;20000;7.9;0;0.32;n;2
25;123144;alugada;2;empreendimento;B;12000;10.75;0;0.1;n;2
22;33000;alugada;1;quitacao_debitos;B;5000;10.25;0;0.15;n;4
24;75000;alugada;5;reforma;A;1800;8.94;0;0.02;n;4
38;85000;alugada;9;saude;B;10000;11.12;0;0.12;n;12
27;72000;hipoteca;9;uso_pessoal;D;22000;17.58;0;0.31;s;6
32;60040;alugada;1;empreendimento;B;5000;8.88;0;0.08;n;10
35;41235;propria;7;saude;A;3000;7.14;0;0.07;n;9
36;74000;alugada;10;educacao;D;3600;15.62;1;0.05;s;12
28;113300;hipoteca;12;empreendimento;C;18000;12.99;0;0.16;n;6
22;91800;hipoteca;0;saude;D;16800;15.62;1;0.16;s;4
24;52800;hipoteca;8;educacao;A;4000;7.88;0;0.08;n;4
24;39000;alugada;2;quitacao_debitos;E;16000;19.91;1;0.41;n;3
30;80256;propria;11;empreendimento;A;24000;7.49;0;0.3;n;7
28;20000;alugada;5;educacao;B;4000;10.99;0;0.2;n;10
23;92000;hipoteca;7;educacao;C;18000;12.68;0;0.2;n;2
33;44000;alugada;10;reforma;B;13000;9.91;1;0.3;n;6
21;69000;hipoteca;5;uso_pessoal;A;13250;6.62;0;0.19;n;2
23;99996;hipoteca;2;uso_pessoal;B;4800;11.49;0;0.05;n;2
23;50000;alugada;6;educacao;E;6400;20.2;0;0.13;n;2
22;50000;hipoteca;4;saude;B;8000;10.59;0;0.16;n;4
33;56000;hipoteca;2;uso_pessoal;A;11500;7.14;0;0.21;n;10
27;33996;alugada;8;quitacao_debitos;D;6000;15.31;1;0.18;s;5
23;75000;hipoteca;7;empreendimento;A;10200;6.03;0;0.14;n;3
35;85000;hipoteca;0;uso_pessoal;B;12000;10.0;0;0.14;n;5
26;75000;hipoteca;5;educacao;A;12500;5.99;0;0.17;n;4
30;34000;alugada;0;saude;D;2400;15.57;1;0.07;s;5
27;63000;propria;2;educacao;A;9500;8.07;0;0.15;n;8
27;105600;hipoteca;0;quitacao_debitos;A;10000;7.29;0;0.09;n;6
22;48000;alugada;7;educacao;A;5000;6.99;0;0.1;n;2
25;72000;hipoteca;9;uso_pessoal;F;18000;20.89;0;0.25;s;4
30;63600;alugada;7;uso_pessoal;B;5000;10.39;1;0.08;n;8
22;52500;hipoteca;6;empreendimento;C;8000;15.23;0;0.15;s;4
36;103000;alugada;0;quitacao_debitos;C;20000;13.79;0;0.19;s;17
25;40000;hipoteca;5;reforma;B;15000;11.36;1;0.38;n;2
22;44000;hipoteca;4;saude;D;16000;14.74;1;0.36;s;3
23;76000;hipoteca;7;saude;B;3600;10.65;0;0.05;n;3
24;100000;hipoteca;5;empreendimento;A;7000;6.76;0;0.07;n;3
30;65000;alugada;3;educacao;C;10000;14.27;0;0.15;s;7
29;50000;alugada;9;empreendimento;B;8000;11.71;0;0.16;n;9
26;57000;alugada;0;saude;B;12000;10.99;0;0.21;n;4
28;65000;alugada;3;reforma;B;7000;12.69;0;0.11;n;10
27;78000;propria;4;empreendimento;B;6000;12.18;0;0.08;n;10
23;22800;alugada;5;educacao;A;1775;6.99;0;0.08;n;4
24;60000;hipoteca;3;empreendimento;B;4000;12.18;0;0.07;n;2
23;43000;hipoteca;1;uso_pessoal;A;9000;9.63;0;0.21;n;2
23;70560;alugada;1;saude;A;9600;7.9;0;0.14;n;4
23;63000;alugada;0;empreendimento;D;16000;14.42;1;0.25;s;2
25;25716;alugada;1;saude;A;9250;6.54;1;0.36;n;2
24;42000;hipoteca;2;reforma;A;7000;8.59;0;0.17;n;3
26;54000;hipoteca;10;reforma;A;7200;5.42;0;0.13;n;2
27;38000;hipoteca;3;empreendimento;B;4500;9.99;0;0.12;n;7
25;104000;propria;2;reforma;A;10000;6.92;0;0.1;n;2
30;51000;hipoteca;6;quitacao_debitos;C;15000;12.73;0;0.29;s;5
31;50000;hipoteca;4;empreendimento;A;16000;8.9;0;0.32;n;8
25;71004;alugada;9;uso_pessoal;D;20000;14.09;0;0.28;n;2
23;108000;hipoteca;7;reforma;B;18000;11.26;1;0.17;n;2
27;43000;alugada;2;saude;C;8000;12.68;0;0.19;n;6
22;54000;alugada;4;uso_pessoal;C;8075;13.06;0;0.15;n;3
22;72000;hipoteca;6;educacao;E;8000;16.45;0;0.11;n;4
24;34000;hipoteca;2;reforma;D;6000;14.11;0;0.18;n;4
22;52000;alugada;1;empreendimento;C;18000;13.85;1;0.35;s;4
29;50000;alugada;11;educacao;B;5000;10.37;0;0.1;n;5
35;37000;propria;1;educacao;A;4650;6.62;0;0.13;n;8
28;48000;alugada;7;uso_pessoal;C;4000;14.35;0;0.08;n;10
27;56000;hipoteca;0;educacao;D;25000;13.55;1;0.45;n;8
28;65025;alugada;4;saude;E;11000;16.35;1;0.14;s;8
22;72000;hipoteca;6;empreendimento;B;25000;9.83;0;0.35;n;3
22;30000;alugada;4;saude;B;6000;12.42;0;0.2;n;4
22;59317;alugada;5;empreendimento;B;5000;11.48;0;0.08;n;4
31;30000;alugada;4;quitacao_debitos;D;10000;14.42;1;0.33;n;9
24;59000;alugada;5;educacao;C;15000;14.79;1;0.25;s;3
26;50000;hipoteca;10;reforma;E;15000;16.0;0;0.3;n;3
23;31000;alugada;1;uso_pessoal;D;1000;14.96;1;0.03;s;3
24;68000;alugada;5;saude;D;15000;15.58;1;0.19;s;4
27;45500;hipoteca;2;quitacao_debitos;C;5000;13.23;0;0.11;s;8
21;67000;hipoteca;5;educacao;D;25000;15.65;0;0.37;s;2
25;121000;hipoteca;9;saude;B;13600;11.99;0;0.11;n;2
25;24000;propria;4;saude;B;5000;10.95;0;0.21;n;3
29;100000;hipoteca;4;empreendimento;C;20000;13.57;0;0.2;s;9
23;48000;alugada;4;uso_pessoal;B;1800;11.49;0;0.04;n;4
23;78000;alugada;7;saude;A;8100;7.29;0;0.1;n;2
27;78000;propria;4;saude;B;6000;12.18;0;0.08;n;5
25;39000;propria;2;reforma;D;4400;14.84;0;0.11;n;2
24;74000;alugada;3;educacao;B;11500;10.74;0;0.16;n;3
30;83000;hipoteca;4;quitacao_debitos;B;20000;11.11;0;0.24;n;6
28;51000;propria;2;saude;E;20400;17.74;1;0.4;s;6
31;100000;hipoteca;0;reforma;A;15000;9.63;0;0.15;n;7
23;28000;alugada;2;educacao;C;12000;14.27;1;0.43;s;4
24;63996;hipoteca;8;saude;A;14400;9.63;0;0.23;n;4
28;51200;alugada;0;educacao;B;5000;11.14;0;0.1;n;10
25;38400;propria;4;empreendimento;C;12500;13.06;0;0.33;s;2
25;114000;hipoteca;4;educacao;A;10000;9.32;0;0.09;n;4
25;50000;alugada;3;uso_pessoal;D;12000;16.77;0;0.24;n;3
27;24000;alugada;0;saude;A;10000;7.68;1;0.42;n;9
30;42564;alugada;3;saude;B;15000;10.75;1;0.35;n;6
22;71500;alugada;2;educacao;C;6400;13.11;0;0.09;n;4
23;52250;hipoteca;2;empreendimento;C;4750;13.35;0;0.09;s;4
37;21600;alugada;7;saude;B;3000;12.18;0;0.14;n;14
